timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-09-29T21:20:52,codecarbon,6c4586bf-65fa-4f43-a366-5940ec33db9f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.4900665641762316,1.8624485502323643e-05,1.249909631561997e-05,37.000000333,65.51017779871273,70.0,1.0123251143294532e-05,2.705724386942165e-05,1.9134811388276934e-05,5.631530640099312e-05,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0
2025-09-29T21:21:13,codecarbon,8f5e37b8-4f32-4b17-a98e-d96c6c860618,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.4073601248674097,1.6971057643933793e-05,1.2058788183680188e-05,37.000021312,62.92012160217672,70.0,9.268712548171423e-06,2.4536686289877707e-05,1.7510397834444628e-05,5.131579667249376e-05,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0
2025-09-29T21:21:33,codecarbon,c5398e56-9cd2-44ed-8091-fdb6d5e8d483,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.4115907698869703,1.784806610600084e-05,1.2643937950536456e-05,37.000002664,69.18243392856586,70.0,9.312628358171412e-06,2.706168832133926e-05,1.7593311650368075e-05,5.396762832987875e-05,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0
2025-09-29T21:21:53,codecarbon,e060488e-ef9a-4af9-9267-d79242e4fbb6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.4093637340702116,1.7019355824162392e-05,1.207591440927096e-05,37.000071928,63.02952910863247,70.0,9.289301401543694e-06,2.461890858285188e-05,1.755362706155413e-05,5.14618370459497e-05,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0
2025-09-29T21:22:14,codecarbon,80c751ac-1144-49c4-87d9-3240a3815036,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3098772149533031,1.519788536323352e-05,1.1602526702302642e-05,37.000041625,60.77166567155083,70.0,8.270914840799043e-06,2.2056962087901862e-05,1.56263359149711e-05,4.595421284367201e-05,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0
2025-09-29T21:22:34,codecarbon,9a3d0362-084a-44ac-96f2-9ab968d8223c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.4088756097480657,1.7027149154227087e-05,1.208562987137798e-05,37.000008991000016,63.19434095061596,70.0,9.280867438479696e-06,2.467168641118178e-05,1.75328480765327e-05,5.1485401926194176e-05,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0
2025-09-29T21:22:54,codecarbon,82080020-830e-4b4b-9589-953cc8e37a73,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3233065423555672,1.5322754532842212e-05,1.1579142127996106e-05,37.000002664,60.42908908554354,70.0,8.379874299858586e-06,2.211362880188972e-05,1.5838279664361232e-05,4.6331782766109534e-05,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0
2025-09-29T21:23:15,codecarbon,dfee36e6-1037-4af5-a333-558b3b771b64,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.2602250860072672,1.4729273035961584e-05,1.1687811327917532e-05,37.000002664,63.57081621906194,70.0,7.742552302689712e-06,2.2160851059993547e-05,1.4633855074902792e-05,4.453725843758605e-05,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0
2025-09-29T21:23:35,codecarbon,4a236768-1ce0-4ce0-85d6-a486059be008,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.415570723824203,1.707065997881906e-05,1.2059206715367924e-05,37.000000333,62.695425610307495,70.0,9.353420919867636e-06,2.4593353010970983e-05,1.767019272600818e-05,5.16169666568468e-05,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0
2025-09-29T21:23:55,codecarbon,5cf6336a-a954-436f-9070-4e199f5018c4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.326502624899149,1.617400923364563e-05,1.2192971902242035e-05,37.000041625,67.64052133871598,70.0,8.367122702555088e-06,2.472363088656948e-05,1.581498856475163e-05,4.89057421538762e-05,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0
